transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week
TXN_025067,CUST_09270,3817.69,UPI,SUCCESS,,52,24,17,10,UPI,5,Sunday
TXN_025068,CUST_06877,24132.72,WALLET,SUCCESS,,34,10,20,1,CARD,11,Monday
TXN_025069,CUST_02588,15006.49,CARD,FAILED,LIMIT_EXCEEDED,27,3,2,0,CARD,16,Tuesday
TXN_025070,CUST_02613,5144.65,CARD,SUCCESS,,20,4,9,10,WALLET,4,Sunday
TXN_025071,CUST_03435,19113.39,CARD,SUCCESS,,25,21,5,3,UPI,23,Friday
TXN_025072,CUST_01772,12684.32,WALLET,SUCCESS,,43,30,12,5,WALLET,5,Wednesday
TXN_025073,CUST_08863,15229.69,WALLET,SUCCESS,,58,24,8,6,UPI,19,Monday
TXN_025074,CUST_04380,2435.78,WALLET,SUCCESS,,38,20,10,8,WALLET,14,Monday
TXN_025075,CUST_02012,24160.9,UPI,SUCCESS,,39,5,25,9,NETBANKING,8,Friday
TXN_025076,CUST_05394,24224.77,WALLET,SUCCESS,,56,15,2,0,CARD,5,Monday
TXN_025077,CUST_05321,18380.83,WALLET,SUCCESS,,46,30,3,8,WALLET,6,Wednesday
TXN_025078,CUST_02167,16813.23,CARD,SUCCESS,,49,15,24,4,NETBANKING,2,Saturday
TXN_025079,CUST_05829,24743.45,NETBANKING,SUCCESS,,23,10,7,8,WALLET,5,Monday
TXN_025080,CUST_08222,14535.2,WALLET,SUCCESS,,42,20,2,2,CARD,2,Sunday
TXN_025081,CUST_03778,1978.91,CARD,SUCCESS,,27,16,2,10,WALLET,13,Wednesday
TXN_025082,CUST_02296,2595.56,CARD,SUCCESS,,31,2,16,4,UPI,11,Saturday
TXN_025083,CUST_04410,18350.85,WALLET,SUCCESS,,57,20,11,2,NETBANKING,18,Sunday
TXN_025084,CUST_03025,1326.2,UPI,SUCCESS,,48,24,20,1,UPI,15,Friday
TXN_025085,CUST_02506,5913.04,CARD,FAILED,OTP_FAILURE,37,26,13,5,WALLET,6,Thursday
TXN_025086,CUST_09995,9426.51,CARD,SUCCESS,,39,15,19,6,UPI,16,Sunday
TXN_025087,CUST_05803,13320.19,UPI,FAILED,INSUFFICIENT_FUNDS,52,28,10,6,CARD,7,Wednesday
TXN_025088,CUST_09736,806.17,CARD,SUCCESS,,38,18,3,10,NETBANKING,15,Saturday
TXN_025089,CUST_05003,2968.86,WALLET,SUCCESS,,40,14,23,6,NETBANKING,22,Sunday
TXN_025090,CUST_05827,732.6,UPI,SUCCESS,,40,17,10,1,WALLET,14,Saturday
TXN_025091,CUST_01622,23785.74,UPI,FAILED,BANK_SERVER_DOWN,18,28,21,8,WALLET,23,Wednesday
TXN_025092,CUST_09751,12056.15,UPI,FAILED,INSUFFICIENT_FUNDS,28,22,18,5,NETBANKING,18,Monday
TXN_025093,CUST_03248,758.35,CARD,SUCCESS,,32,24,23,6,WALLET,6,Monday
TXN_025094,CUST_01609,14722.07,WALLET,SUCCESS,,48,18,4,8,UPI,1,Wednesday
TXN_025095,CUST_03099,8598.56,NETBANKING,FAILED,NETWORK_ERROR,33,11,6,5,CARD,12,Wednesday
TXN_025096,CUST_08569,8465.95,UPI,SUCCESS,,42,28,14,4,UPI,8,Saturday
TXN_025097,CUST_06250,3008.83,UPI,SUCCESS,,35,10,15,10,NETBANKING,18,Saturday
TXN_025098,CUST_04503,164.43,NETBANKING,SUCCESS,,21,25,21,1,CARD,16,Wednesday
TXN_025099,CUST_07534,13925.69,WALLET,SUCCESS,,53,16,9,8,WALLET,0,Monday
TXN_025100,CUST_03916,13965.5,UPI,SUCCESS,,56,29,6,6,NETBANKING,15,Monday
TXN_025101,CUST_08642,14418.76,CARD,SUCCESS,,58,6,20,8,WALLET,8,Thursday
TXN_025102,CUST_02478,9440.85,WALLET,SUCCESS,,33,16,20,10,NETBANKING,5,Saturday
TXN_025103,CUST_09839,7485.47,UPI,SUCCESS,,59,2,16,9,CARD,5,Saturday
TXN_025104,CUST_01571,14858.12,UPI,FAILED,OTP_FAILURE,40,13,4,9,CARD,12,Sunday
TXN_025105,CUST_09335,12691.55,WALLET,SUCCESS,,18,10,24,8,WALLET,4,Monday
TXN_025106,CUST_04091,23060.16,WALLET,SUCCESS,,54,10,16,1,UPI,15,Wednesday
TXN_025107,CUST_00332,21232.45,CARD,SUCCESS,,32,24,15,5,CARD,16,Wednesday
TXN_025108,CUST_06023,12288.52,WALLET,SUCCESS,,19,30,6,2,NETBANKING,6,Friday
TXN_025109,CUST_01328,15674.08,WALLET,SUCCESS,,54,13,11,7,CARD,11,Thursday
TXN_025110,CUST_01876,2620.69,CARD,FAILED,LIMIT_EXCEEDED,24,21,22,6,NETBANKING,23,Saturday
TXN_025111,CUST_06539,10901.28,CARD,SUCCESS,,25,9,24,8,UPI,5,Sunday
TXN_025112,CUST_09363,10689.1,WALLET,SUCCESS,,39,30,2,5,UPI,4,Saturday
TXN_025113,CUST_07322,761.31,UPI,SUCCESS,,39,13,9,9,UPI,22,Monday
TXN_025114,CUST_03218,22027.06,UPI,SUCCESS,,55,18,20,3,CARD,12,Thursday
TXN_025115,CUST_01400,4587.93,WALLET,SUCCESS,,38,8,19,1,CARD,20,Friday
TXN_025116,CUST_03155,5208.78,UPI,FAILED,CARD_DECLINED,19,17,9,0,CARD,11,Wednesday
TXN_025117,CUST_09989,20156.62,WALLET,SUCCESS,,46,6,21,5,NETBANKING,18,Wednesday
TXN_025118,CUST_08392,22458.0,CARD,SUCCESS,,52,8,25,4,NETBANKING,6,Friday
TXN_025119,CUST_05049,19413.58,NETBANKING,FAILED,OTP_FAILURE,23,10,11,3,UPI,13,Friday
TXN_025120,CUST_01850,8656.17,NETBANKING,SUCCESS,,48,22,14,9,UPI,21,Friday
TXN_025121,CUST_06318,1306.28,CARD,SUCCESS,,46,1,14,1,UPI,5,Wednesday
TXN_025122,CUST_09579,15276.52,UPI,SUCCESS,,44,5,23,9,CARD,21,Thursday
TXN_025123,CUST_02228,7816.64,UPI,SUCCESS,,49,29,17,4,CARD,3,Saturday
TXN_025124,CUST_02835,24142.62,WALLET,SUCCESS,,26,28,5,2,WALLET,18,Tuesday
TXN_025125,CUST_01668,24819.34,UPI,SUCCESS,,48,19,4,0,WALLET,5,Wednesday
TXN_025126,CUST_06435,18300.5,WALLET,SUCCESS,,60,3,19,8,NETBANKING,18,Sunday
TXN_025127,CUST_00359,10007.28,NETBANKING,SUCCESS,,37,19,14,1,CARD,1,Thursday
TXN_025128,CUST_09358,18756.99,NETBANKING,FAILED,INSUFFICIENT_FUNDS,21,7,22,10,WALLET,14,Friday
TXN_025129,CUST_02755,20095.43,UPI,SUCCESS,,29,29,7,4,UPI,8,Wednesday
TXN_025130,CUST_00075,20959.26,NETBANKING,SUCCESS,,35,1,3,3,NETBANKING,8,Friday
TXN_025131,CUST_03416,11034.06,UPI,SUCCESS,,46,27,3,3,WALLET,13,Thursday
TXN_025132,CUST_07469,14474.39,UPI,SUCCESS,,36,27,24,2,UPI,23,Wednesday
TXN_025133,CUST_01875,3841.11,NETBANKING,FAILED,INSUFFICIENT_FUNDS,57,27,22,2,CARD,10,Friday
TXN_025134,CUST_05637,11622.43,WALLET,SUCCESS,,57,29,12,2,UPI,17,Tuesday
TXN_025135,CUST_08281,11672.19,UPI,SUCCESS,,30,24,1,7,CARD,21,Monday
TXN_025136,CUST_07925,22828.46,CARD,SUCCESS,,51,12,12,1,WALLET,19,Tuesday
TXN_025137,CUST_08851,11205.84,CARD,SUCCESS,,50,4,3,7,NETBANKING,20,Sunday
TXN_025138,CUST_07345,10003.01,WALLET,SUCCESS,,23,1,4,5,CARD,20,Monday
TXN_025139,CUST_08621,6846.48,CARD,SUCCESS,,31,4,25,3,WALLET,12,Tuesday
TXN_025140,CUST_04744,10643.01,NETBANKING,FAILED,NETWORK_ERROR,59,16,19,2,CARD,14,Sunday
TXN_025141,CUST_00004,16980.67,NETBANKING,SUCCESS,,48,29,4,1,NETBANKING,13,Wednesday
TXN_025142,CUST_05984,21801.5,WALLET,SUCCESS,,21,5,11,4,NETBANKING,4,Friday
TXN_025143,CUST_02379,23130.39,NETBANKING,SUCCESS,,40,8,19,10,WALLET,0,Tuesday
TXN_025144,CUST_09958,13633.46,WALLET,SUCCESS,,27,1,9,2,WALLET,13,Sunday
TXN_025145,CUST_00991,9276.59,CARD,FAILED,NETWORK_ERROR,41,30,17,2,UPI,7,Friday
TXN_025146,CUST_05884,11775.67,NETBANKING,FAILED,NETWORK_ERROR,33,14,11,0,UPI,12,Wednesday
TXN_025147,CUST_04165,13666.93,WALLET,SUCCESS,,28,8,25,2,NETBANKING,4,Saturday
TXN_025148,CUST_01358,20007.86,CARD,FAILED,INSUFFICIENT_FUNDS,25,3,18,0,NETBANKING,13,Sunday
TXN_025149,CUST_04492,1506.62,NETBANKING,SUCCESS,,31,26,15,7,UPI,0,Monday
TXN_025150,CUST_08520,13425.75,CARD,SUCCESS,,19,27,14,4,UPI,12,Tuesday
TXN_025151,CUST_05596,18784.86,CARD,SUCCESS,,48,27,22,10,UPI,0,Monday
TXN_025152,CUST_00703,12813.47,NETBANKING,SUCCESS,,39,27,6,9,UPI,11,Thursday
TXN_025153,CUST_02329,11016.69,NETBANKING,SUCCESS,,38,5,5,5,WALLET,21,Friday
TXN_025154,CUST_04286,9977.13,CARD,SUCCESS,,57,19,8,5,WALLET,23,Friday
TXN_025155,CUST_09929,9150.86,NETBANKING,SUCCESS,,18,4,5,2,WALLET,3,Thursday
TXN_025156,CUST_02242,11166.79,CARD,SUCCESS,,52,16,5,0,WALLET,21,Tuesday
TXN_025157,CUST_00784,2942.59,NETBANKING,FAILED,CARD_DECLINED,54,15,17,9,CARD,8,Tuesday
TXN_025158,CUST_08425,20443.76,WALLET,SUCCESS,,39,29,8,3,CARD,3,Thursday
TXN_025159,CUST_04223,24906.34,CARD,FAILED,NETWORK_ERROR,57,10,9,5,UPI,6,Monday
TXN_025160,CUST_07794,8252.4,UPI,SUCCESS,,46,1,9,10,WALLET,22,Tuesday
TXN_025161,CUST_02252,21090.93,UPI,SUCCESS,,49,23,20,8,NETBANKING,22,Tuesday
TXN_025162,CUST_04336,24638.78,CARD,SUCCESS,,42,15,24,2,WALLET,13,Friday
TXN_025163,CUST_04507,18995.4,CARD,FAILED,LIMIT_EXCEEDED,25,24,9,8,CARD,6,Monday
TXN_025164,CUST_00206,22295.25,NETBANKING,SUCCESS,,46,21,25,10,CARD,16,Thursday
TXN_025165,CUST_02141,5785.15,CARD,SUCCESS,,58,23,14,7,UPI,13,Wednesday
TXN_025166,CUST_07813,13641.58,NETBANKING,SUCCESS,,43,24,2,1,UPI,18,Wednesday
TXN_025167,CUST_09143,23871.26,NETBANKING,SUCCESS,,38,18,10,2,WALLET,10,Friday
TXN_025168,CUST_06139,20178.57,CARD,SUCCESS,,24,3,2,3,CARD,10,Saturday
TXN_025169,CUST_08822,3182.89,CARD,SUCCESS,,58,15,14,6,WALLET,17,Tuesday
TXN_025170,CUST_05951,8134.76,CARD,SUCCESS,,43,9,21,3,UPI,0,Sunday
TXN_025171,CUST_05770,8618.18,UPI,SUCCESS,,59,3,15,6,CARD,6,Tuesday
TXN_025172,CUST_08992,21796.2,UPI,SUCCESS,,42,20,12,2,WALLET,15,Sunday
TXN_025173,CUST_07589,14998.62,WALLET,SUCCESS,,56,13,13,0,CARD,5,Monday
TXN_025174,CUST_02390,4568.81,CARD,SUCCESS,,54,18,16,5,WALLET,10,Sunday
TXN_025175,CUST_09227,15971.71,UPI,SUCCESS,,56,1,2,3,WALLET,17,Monday
TXN_025176,CUST_05624,12185.0,UPI,SUCCESS,,22,8,14,6,UPI,23,Saturday
TXN_025177,CUST_03326,15292.26,WALLET,SUCCESS,,51,23,18,9,WALLET,22,Monday
TXN_025178,CUST_00387,18454.48,UPI,SUCCESS,,37,1,25,8,WALLET,18,Saturday
TXN_025179,CUST_01443,16260.9,WALLET,SUCCESS,,37,20,21,5,WALLET,18,Sunday
TXN_025180,CUST_07269,24374.13,WALLET,SUCCESS,,49,29,22,5,UPI,11,Tuesday
TXN_025181,CUST_08808,20562.7,UPI,SUCCESS,,45,25,1,0,NETBANKING,19,Monday
TXN_025182,CUST_06380,3942.38,WALLET,FAILED,CARD_DECLINED,58,22,10,8,NETBANKING,18,Monday
TXN_025183,CUST_05388,7208.81,UPI,SUCCESS,,47,27,18,5,NETBANKING,15,Tuesday
TXN_025184,CUST_02887,21751.25,NETBANKING,SUCCESS,,27,30,19,1,UPI,17,Sunday
TXN_025185,CUST_05568,14360.58,UPI,SUCCESS,,46,8,8,0,NETBANKING,5,Wednesday
TXN_025186,CUST_04213,7749.62,CARD,SUCCESS,,48,1,9,10,NETBANKING,17,Wednesday
TXN_025187,CUST_09288,17716.89,UPI,SUCCESS,,20,5,12,10,NETBANKING,14,Monday
TXN_025188,CUST_03256,8912.15,NETBANKING,SUCCESS,,27,21,18,8,CARD,19,Friday
TXN_025189,CUST_08446,13886.06,UPI,SUCCESS,,24,15,16,5,CARD,19,Monday
TXN_025190,CUST_02637,23805.49,UPI,FAILED,BANK_SERVER_DOWN,32,14,6,9,CARD,3,Monday
TXN_025191,CUST_00522,20933.42,UPI,SUCCESS,,40,27,8,1,WALLET,4,Sunday
TXN_025192,CUST_09398,22633.4,CARD,SUCCESS,,51,6,20,10,NETBANKING,7,Monday
TXN_025193,CUST_02381,10743.56,WALLET,SUCCESS,,59,15,6,10,WALLET,14,Saturday
TXN_025194,CUST_06577,19278.87,UPI,SUCCESS,,51,29,18,4,UPI,2,Thursday
TXN_025195,CUST_07847,14366.91,UPI,SUCCESS,,41,28,6,9,CARD,10,Saturday
TXN_025196,CUST_02708,6097.05,WALLET,SUCCESS,,21,2,10,8,WALLET,10,Friday
TXN_025197,CUST_08529,6599.44,NETBANKING,SUCCESS,,31,4,18,5,CARD,7,Friday
TXN_025198,CUST_09737,2597.04,UPI,SUCCESS,,27,27,14,6,NETBANKING,2,Wednesday
TXN_025199,CUST_07088,5670.09,NETBANKING,SUCCESS,,43,24,13,4,CARD,3,Saturday
TXN_025200,CUST_05427,9383.92,CARD,SUCCESS,,43,28,4,0,UPI,6,Monday
TXN_025201,CUST_04073,3081.02,UPI,SUCCESS,,23,26,23,5,NETBANKING,17,Sunday
TXN_025202,CUST_08869,6703.48,CARD,SUCCESS,,31,28,11,0,NETBANKING,0,Sunday
TXN_025203,CUST_06156,12481.38,CARD,SUCCESS,,45,18,24,9,NETBANKING,12,Monday
TXN_025204,CUST_06627,11906.08,CARD,FAILED,BANK_TIMEOUT,42,4,20,9,WALLET,6,Tuesday
TXN_025205,CUST_08872,21715.0,CARD,SUCCESS,,48,1,4,3,UPI,6,Sunday
TXN_025206,CUST_05397,18240.38,NETBANKING,SUCCESS,,58,25,5,7,WALLET,17,Saturday
TXN_025207,CUST_02982,13611.82,WALLET,SUCCESS,,43,28,20,10,WALLET,4,Saturday
TXN_025208,CUST_00248,20316.64,CARD,SUCCESS,,51,6,19,6,CARD,19,Wednesday
TXN_025209,CUST_05489,20954.91,CARD,SUCCESS,,56,22,5,0,CARD,14,Friday
TXN_025210,CUST_06452,24270.73,UPI,FAILED,LIMIT_EXCEEDED,20,10,21,4,NETBANKING,10,Thursday
TXN_025211,CUST_03758,7410.1,UPI,SUCCESS,,29,19,3,2,WALLET,22,Sunday
TXN_025212,CUST_09963,2577.65,CARD,FAILED,INSUFFICIENT_FUNDS,33,18,16,9,CARD,15,Monday
TXN_025213,CUST_07688,5588.74,UPI,SUCCESS,,22,7,16,6,NETBANKING,15,Wednesday
TXN_025214,CUST_06085,16651.08,WALLET,SUCCESS,,30,15,4,6,NETBANKING,20,Friday
TXN_025215,CUST_04014,17071.11,WALLET,SUCCESS,,22,5,14,8,CARD,15,Tuesday
TXN_025216,CUST_09133,13042.47,UPI,SUCCESS,,47,22,15,3,NETBANKING,16,Friday
TXN_025217,CUST_03243,5472.28,NETBANKING,SUCCESS,,38,18,23,2,NETBANKING,6,Sunday
TXN_025218,CUST_04863,7139.23,CARD,SUCCESS,,30,22,23,4,NETBANKING,8,Thursday
TXN_025219,CUST_01724,16925.54,UPI,SUCCESS,,29,6,24,9,WALLET,7,Thursday
TXN_025220,CUST_07974,23286.5,CARD,SUCCESS,,27,8,17,5,NETBANKING,23,Thursday
TXN_025221,CUST_08082,9934.78,NETBANKING,SUCCESS,,43,8,25,4,NETBANKING,14,Monday
TXN_025222,CUST_02356,5910.8,NETBANKING,FAILED,NETWORK_ERROR,20,19,14,8,CARD,21,Saturday
TXN_025223,CUST_00426,5012.12,CARD,SUCCESS,,29,10,23,7,UPI,22,Sunday
TXN_025224,CUST_01462,22774.2,NETBANKING,SUCCESS,,40,5,7,6,UPI,20,Friday
TXN_025225,CUST_01862,6313.94,WALLET,SUCCESS,,55,15,21,8,WALLET,8,Wednesday
TXN_025226,CUST_05336,20996.21,CARD,FAILED,CARD_DECLINED,33,28,22,3,NETBANKING,8,Wednesday
TXN_025227,CUST_03269,11742.02,WALLET,SUCCESS,,51,22,9,7,WALLET,1,Thursday
TXN_025228,CUST_02961,3448.87,WALLET,SUCCESS,,45,12,21,3,UPI,15,Thursday
TXN_025229,CUST_00813,13155.76,CARD,SUCCESS,,22,16,4,2,NETBANKING,21,Monday
TXN_025230,CUST_03884,22116.23,UPI,SUCCESS,,55,23,21,9,WALLET,5,Tuesday
TXN_025231,CUST_09816,18206.26,UPI,SUCCESS,,50,8,5,2,NETBANKING,22,Sunday
TXN_025232,CUST_02585,5602.4,CARD,SUCCESS,,18,7,1,7,UPI,23,Thursday
TXN_025233,CUST_02348,13202.79,CARD,SUCCESS,,23,2,20,7,WALLET,18,Monday
TXN_025234,CUST_00752,231.23,NETBANKING,SUCCESS,,52,8,9,10,UPI,4,Sunday
TXN_025235,CUST_06019,8435.04,WALLET,SUCCESS,,44,3,7,2,CARD,19,Tuesday
TXN_025236,CUST_05626,12471.01,UPI,SUCCESS,,47,2,17,0,CARD,12,Wednesday
TXN_025237,CUST_03080,8652.57,WALLET,SUCCESS,,31,22,24,6,CARD,17,Friday
TXN_025238,CUST_01595,16977.92,WALLET,SUCCESS,,54,5,1,3,WALLET,8,Thursday
TXN_025239,CUST_05383,5058.08,CARD,SUCCESS,,25,13,20,0,NETBANKING,9,Thursday
TXN_025240,CUST_08294,15518.06,CARD,SUCCESS,,45,10,25,2,WALLET,15,Thursday
TXN_025241,CUST_04111,23711.28,CARD,SUCCESS,,57,10,1,2,UPI,13,Wednesday
TXN_025242,CUST_07747,1989.84,CARD,SUCCESS,,28,27,17,1,WALLET,13,Sunday
TXN_025243,CUST_07505,24720.04,CARD,SUCCESS,,47,28,15,8,CARD,23,Friday
TXN_025244,CUST_05425,20532.72,UPI,SUCCESS,,27,16,6,6,NETBANKING,9,Saturday
TXN_025245,CUST_02214,7102.12,CARD,SUCCESS,,33,28,9,6,NETBANKING,12,Wednesday
TXN_025246,CUST_04796,7622.8,UPI,SUCCESS,,51,18,6,6,UPI,6,Wednesday
TXN_025247,CUST_09855,21088.93,WALLET,FAILED,CARD_DECLINED,58,12,20,3,CARD,3,Friday
TXN_025248,CUST_04925,13162.41,WALLET,SUCCESS,,29,12,10,2,UPI,19,Sunday
TXN_025249,CUST_00247,19485.53,WALLET,SUCCESS,,29,9,16,0,UPI,2,Monday
TXN_025250,CUST_08562,9887.67,CARD,FAILED,NETWORK_ERROR,43,29,18,8,CARD,4,Wednesday
TXN_025251,CUST_04249,24392.31,NETBANKING,SUCCESS,,23,24,17,7,UPI,21,Thursday
TXN_025252,CUST_05529,14509.88,UPI,SUCCESS,,55,12,24,1,WALLET,2,Tuesday
TXN_025253,CUST_03538,1759.13,NETBANKING,SUCCESS,,55,23,17,5,UPI,12,Sunday
TXN_025254,CUST_00068,2441.49,NETBANKING,SUCCESS,,60,14,25,1,UPI,2,Monday
TXN_025255,CUST_09310,16225.04,CARD,SUCCESS,,28,20,20,0,CARD,4,Thursday
TXN_025256,CUST_08363,6857.78,NETBANKING,SUCCESS,,36,7,2,8,WALLET,9,Sunday
TXN_025257,CUST_03333,16987.42,CARD,SUCCESS,,35,6,14,9,UPI,16,Wednesday
TXN_025258,CUST_06071,4978.28,UPI,SUCCESS,,40,18,16,9,CARD,21,Saturday
TXN_025259,CUST_03481,19696.03,UPI,SUCCESS,,18,4,8,0,NETBANKING,4,Saturday
TXN_025260,CUST_00638,17216.87,NETBANKING,SUCCESS,,20,27,12,2,UPI,23,Saturday
TXN_025261,CUST_01084,8452.22,WALLET,SUCCESS,,58,17,16,8,NETBANKING,0,Friday
TXN_025262,CUST_01015,563.6,CARD,SUCCESS,,37,27,15,8,NETBANKING,8,Thursday
TXN_025263,CUST_02534,22855.09,WALLET,SUCCESS,,29,30,12,4,WALLET,0,Sunday
TXN_025264,CUST_01520,17267.12,NETBANKING,SUCCESS,,51,5,22,2,UPI,0,Saturday
TXN_025265,CUST_07779,2765.14,UPI,FAILED,CARD_DECLINED,32,6,13,10,CARD,20,Wednesday
TXN_025266,CUST_09685,5243.36,WALLET,FAILED,BANK_TIMEOUT,57,30,5,8,NETBANKING,16,Thursday
TXN_025267,CUST_00686,19348.74,NETBANKING,SUCCESS,,40,14,11,3,CARD,9,Monday
TXN_025268,CUST_07776,24256.66,NETBANKING,SUCCESS,,59,9,22,9,NETBANKING,15,Monday
TXN_025269,CUST_03780,5594.28,CARD,SUCCESS,,28,7,15,3,CARD,5,Friday
TXN_025270,CUST_08172,5557.12,WALLET,SUCCESS,,46,29,7,9,UPI,17,Friday
TXN_025271,CUST_07054,12847.43,NETBANKING,SUCCESS,,37,2,18,9,NETBANKING,23,Saturday
TXN_025272,CUST_08849,15117.09,UPI,SUCCESS,,57,4,1,8,CARD,16,Saturday
TXN_025273,CUST_09037,24582.89,CARD,FAILED,CARD_DECLINED,31,4,20,3,WALLET,12,Wednesday
TXN_025274,CUST_07248,3084.4,WALLET,SUCCESS,,28,18,21,8,CARD,10,Thursday
TXN_025275,CUST_02430,10714.11,NETBANKING,SUCCESS,,34,13,8,4,CARD,6,Friday
TXN_025276,CUST_05211,10186.54,NETBANKING,SUCCESS,,55,7,2,4,UPI,0,Monday
TXN_025277,CUST_01843,7716.7,UPI,SUCCESS,,48,20,19,3,CARD,17,Wednesday
TXN_025278,CUST_06278,19787.95,NETBANKING,FAILED,LIMIT_EXCEEDED,45,24,5,2,UPI,16,Tuesday
TXN_025279,CUST_02760,20912.29,WALLET,SUCCESS,,23,4,10,10,CARD,7,Saturday
TXN_025280,CUST_01000,1472.82,CARD,SUCCESS,,39,19,5,5,WALLET,4,Sunday
TXN_025281,CUST_05641,15872.86,CARD,SUCCESS,,30,25,21,7,WALLET,4,Thursday
TXN_025282,CUST_02308,7235.77,UPI,SUCCESS,,26,17,21,5,WALLET,19,Sunday
TXN_025283,CUST_02402,1102.95,CARD,FAILED,INSUFFICIENT_FUNDS,18,30,12,1,NETBANKING,6,Saturday
TXN_025284,CUST_02549,8236.63,CARD,SUCCESS,,33,21,1,6,CARD,6,Sunday
TXN_025285,CUST_06177,11297.39,WALLET,FAILED,CARD_DECLINED,46,4,6,9,CARD,3,Wednesday
TXN_025286,CUST_05472,12370.91,NETBANKING,SUCCESS,,19,20,17,7,UPI,9,Saturday
TXN_025287,CUST_07159,15871.91,CARD,SUCCESS,,42,21,18,5,NETBANKING,1,Friday
TXN_025288,CUST_03962,16684.03,WALLET,SUCCESS,,23,13,8,5,CARD,18,Sunday
TXN_025289,CUST_07784,11524.35,UPI,SUCCESS,,21,8,5,6,UPI,23,Monday
TXN_025290,CUST_05471,21458.99,CARD,SUCCESS,,28,10,6,5,WALLET,17,Sunday
TXN_025291,CUST_03243,20733.54,CARD,SUCCESS,,38,18,23,2,NETBANKING,21,Monday
TXN_025292,CUST_09840,17367.1,WALLET,SUCCESS,,52,22,4,2,NETBANKING,13,Tuesday
TXN_025293,CUST_04188,12390.87,CARD,SUCCESS,,23,12,4,10,CARD,15,Wednesday
TXN_025294,CUST_04098,24588.72,WALLET,SUCCESS,,18,11,16,7,WALLET,21,Saturday
TXN_025295,CUST_06693,21990.77,NETBANKING,SUCCESS,,45,10,1,8,WALLET,15,Tuesday
TXN_025296,CUST_02897,3584.1,WALLET,SUCCESS,,33,27,23,9,NETBANKING,12,Thursday
TXN_025297,CUST_06273,6461.61,CARD,SUCCESS,,44,7,25,5,NETBANKING,3,Saturday
TXN_025298,CUST_03371,23238.77,NETBANKING,SUCCESS,,57,29,7,1,UPI,1,Thursday
TXN_025299,CUST_06137,5427.27,CARD,FAILED,OTP_FAILURE,40,22,6,6,UPI,23,Wednesday
TXN_025300,CUST_03841,20573.84,WALLET,SUCCESS,,32,9,5,1,WALLET,14,Tuesday
TXN_025301,CUST_02980,14111.97,NETBANKING,FAILED,BANK_SERVER_DOWN,31,20,16,2,UPI,13,Sunday
TXN_025302,CUST_08338,18591.51,CARD,SUCCESS,,26,13,21,4,CARD,5,Thursday
TXN_025303,CUST_09316,24801.93,WALLET,SUCCESS,,45,25,24,2,WALLET,23,Thursday
TXN_025304,CUST_00911,7750.59,UPI,FAILED,CARD_DECLINED,46,9,6,10,CARD,18,Sunday
TXN_025305,CUST_01997,17133.72,UPI,SUCCESS,,41,15,11,7,CARD,7,Monday
TXN_025306,CUST_08426,15805.18,CARD,SUCCESS,,36,2,8,0,WALLET,15,Tuesday
TXN_025307,CUST_03105,4556.8,CARD,SUCCESS,,58,12,1,8,NETBANKING,9,Sunday
TXN_025308,CUST_03074,4032.15,WALLET,SUCCESS,,19,11,23,10,NETBANKING,10,Tuesday
TXN_025309,CUST_07021,15480.53,CARD,SUCCESS,,27,22,22,9,CARD,10,Saturday
TXN_025310,CUST_05470,11262.24,CARD,FAILED,INSUFFICIENT_FUNDS,42,24,7,0,NETBANKING,15,Tuesday
TXN_025311,CUST_04340,4046.64,CARD,SUCCESS,,39,28,5,7,CARD,11,Monday
TXN_025312,CUST_07735,992.23,WALLET,SUCCESS,,56,16,7,4,UPI,16,Tuesday
TXN_025313,CUST_06581,1512.34,UPI,SUCCESS,,31,14,9,2,CARD,12,Wednesday
TXN_025314,CUST_03438,5605.97,WALLET,FAILED,NETWORK_ERROR,55,5,6,8,WALLET,22,Monday
TXN_025315,CUST_04326,11497.56,NETBANKING,SUCCESS,,33,1,8,8,WALLET,13,Thursday
TXN_025316,CUST_08255,22653.27,UPI,SUCCESS,,57,7,18,10,CARD,8,Wednesday
TXN_025317,CUST_09533,14437.98,WALLET,SUCCESS,,49,18,10,8,WALLET,5,Wednesday
TXN_025318,CUST_01070,7800.97,NETBANKING,SUCCESS,,58,17,18,6,WALLET,8,Sunday
TXN_025319,CUST_07683,16549.73,UPI,FAILED,BANK_SERVER_DOWN,46,26,19,1,WALLET,5,Wednesday
TXN_025320,CUST_03658,8661.47,UPI,SUCCESS,,60,27,13,9,NETBANKING,14,Friday
TXN_025321,CUST_02724,10847.81,NETBANKING,SUCCESS,,31,7,18,5,WALLET,14,Sunday
TXN_025322,CUST_09014,23496.24,CARD,SUCCESS,,29,19,1,0,WALLET,23,Friday
TXN_025323,CUST_03919,1570.5,CARD,SUCCESS,,49,6,16,9,WALLET,10,Monday
TXN_025324,CUST_03779,13529.49,NETBANKING,SUCCESS,,23,16,18,8,WALLET,8,Thursday
TXN_025325,CUST_00931,10756.57,CARD,SUCCESS,,30,6,11,1,UPI,21,Friday
TXN_025326,CUST_09941,15922.07,NETBANKING,SUCCESS,,24,2,19,10,CARD,2,Friday
TXN_025327,CUST_07246,5477.86,NETBANKING,SUCCESS,,29,27,24,8,CARD,2,Sunday
