transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week,recovered
TXN_024553,CUST_08596,12170.36,UPI,FAILED,BANK_TIMEOUT,35,24,1,2,CARD,13,Wednesday,0
TXN_024559,CUST_04234,24472.31,UPI,FAILED,CARD_DECLINED,37,15,21,2,NETBANKING,18,Friday,0
TXN_024562,CUST_06385,8735.92,WALLET,FAILED,INSUFFICIENT_FUNDS,48,25,22,8,UPI,11,Friday,1
TXN_024568,CUST_04837,11131.54,UPI,FAILED,OTP_FAILURE,53,20,20,3,WALLET,16,Tuesday,0
TXN_024575,CUST_00760,3245.75,NETBANKING,FAILED,NETWORK_ERROR,24,9,2,8,NETBANKING,14,Sunday,1
TXN_024587,CUST_05575,2973.45,WALLET,FAILED,BANK_SERVER_DOWN,46,5,13,9,UPI,0,Thursday,0
TXN_024589,CUST_08732,14727.1,CARD,FAILED,OTP_FAILURE,50,7,17,2,WALLET,20,Monday,0
TXN_024597,CUST_05920,10714.53,CARD,FAILED,CARD_DECLINED,27,30,9,0,UPI,17,Friday,0
TXN_024611,CUST_09795,330.24,UPI,FAILED,BANK_SERVER_DOWN,51,14,6,8,WALLET,15,Friday,0
TXN_024612,CUST_09029,20182.5,NETBANKING,FAILED,BANK_SERVER_DOWN,50,30,19,5,CARD,21,Friday,0
TXN_024614,CUST_08106,23408.01,WALLET,FAILED,NETWORK_ERROR,39,7,1,8,CARD,14,Friday,0
TXN_024617,CUST_02512,5469.64,WALLET,FAILED,INSUFFICIENT_FUNDS,55,23,5,10,NETBANKING,12,Thursday,0
TXN_024623,CUST_08243,24056.74,UPI,FAILED,BANK_TIMEOUT,33,20,22,0,WALLET,12,Wednesday,0
TXN_024631,CUST_03788,11303.51,WALLET,FAILED,INSUFFICIENT_FUNDS,38,25,5,3,CARD,4,Tuesday,0
TXN_024641,CUST_07501,5553.28,CARD,FAILED,BANK_TIMEOUT,21,22,15,3,WALLET,10,Sunday,0
TXN_024647,CUST_05298,6196.24,NETBANKING,FAILED,CARD_DECLINED,54,14,15,9,WALLET,15,Monday,1
TXN_024649,CUST_07313,6241.77,NETBANKING,FAILED,LIMIT_EXCEEDED,28,19,2,2,WALLET,2,Friday,0
TXN_024659,CUST_08498,12049.46,NETBANKING,FAILED,BANK_TIMEOUT,47,13,9,4,UPI,17,Thursday,0
TXN_024663,CUST_03645,6697.71,UPI,FAILED,NETWORK_ERROR,44,16,11,2,WALLET,9,Saturday,1
TXN_024668,CUST_08762,14524.16,WALLET,FAILED,BANK_SERVER_DOWN,46,30,20,6,UPI,6,Monday,0
TXN_024671,CUST_08587,18924.3,UPI,FAILED,LIMIT_EXCEEDED,20,30,19,10,NETBANKING,0,Friday,0
TXN_024686,CUST_03070,23107.71,CARD,FAILED,OTP_FAILURE,32,25,15,8,UPI,14,Saturday,0
TXN_024688,CUST_05135,24358.95,UPI,FAILED,INSUFFICIENT_FUNDS,22,6,17,10,NETBANKING,19,Tuesday,0
TXN_024695,CUST_00664,17811.42,WALLET,FAILED,LIMIT_EXCEEDED,40,12,11,0,NETBANKING,18,Saturday,0
TXN_024701,CUST_01887,6891.86,WALLET,FAILED,NETWORK_ERROR,21,9,13,3,UPI,23,Monday,0
TXN_024703,CUST_01735,16793.39,WALLET,FAILED,NETWORK_ERROR,18,21,20,1,CARD,2,Saturday,1
TXN_024708,CUST_02395,12902.54,NETBANKING,FAILED,INSUFFICIENT_FUNDS,43,27,16,7,WALLET,7,Tuesday,1
TXN_024712,CUST_02887,639.27,CARD,FAILED,INSUFFICIENT_FUNDS,27,30,19,1,UPI,18,Saturday,1
TXN_024716,CUST_09481,10205.56,UPI,FAILED,OTP_FAILURE,18,30,9,2,UPI,16,Saturday,0
TXN_024718,CUST_07609,14995.08,CARD,FAILED,BANK_SERVER_DOWN,36,17,1,7,NETBANKING,8,Sunday,0
TXN_024720,CUST_04017,24394.16,UPI,FAILED,NETWORK_ERROR,31,25,7,7,NETBANKING,2,Sunday,1
TXN_024723,CUST_09246,19284.99,CARD,FAILED,INSUFFICIENT_FUNDS,41,24,2,2,UPI,20,Saturday,0
TXN_024732,CUST_04196,4914.88,WALLET,FAILED,OTP_FAILURE,26,5,7,1,UPI,19,Sunday,0
TXN_024734,CUST_04792,11090.64,CARD,FAILED,NETWORK_ERROR,27,8,8,0,WALLET,17,Friday,0
TXN_024747,CUST_00260,16616.13,UPI,FAILED,BANK_SERVER_DOWN,48,29,17,6,WALLET,2,Saturday,0
TXN_024750,CUST_03560,1144.27,CARD,FAILED,CARD_DECLINED,54,4,4,0,WALLET,22,Monday,0
TXN_024753,CUST_09904,21362.63,CARD,FAILED,LIMIT_EXCEEDED,40,19,3,10,UPI,9,Tuesday,0
TXN_024755,CUST_03700,5050.73,NETBANKING,FAILED,BANK_TIMEOUT,51,13,13,3,CARD,5,Saturday,1
TXN_024765,CUST_05163,15832.03,WALLET,FAILED,BANK_SERVER_DOWN,55,7,19,2,CARD,8,Friday,1
TXN_024778,CUST_02358,11814.6,NETBANKING,FAILED,OTP_FAILURE,43,13,22,8,WALLET,13,Monday,0
TXN_024780,CUST_04703,2867.88,CARD,FAILED,BANK_SERVER_DOWN,56,13,12,9,UPI,18,Wednesday,0
TXN_024784,CUST_05964,19254.06,WALLET,FAILED,BANK_SERVER_DOWN,44,9,12,7,NETBANKING,15,Wednesday,0
TXN_024785,CUST_04430,22741.6,UPI,FAILED,OTP_FAILURE,58,27,15,9,CARD,16,Wednesday,0
TXN_024801,CUST_01296,124.45,CARD,FAILED,BANK_TIMEOUT,46,4,25,10,UPI,10,Thursday,1
TXN_024802,CUST_06814,15901.46,WALLET,FAILED,NETWORK_ERROR,28,27,17,2,NETBANKING,7,Saturday,1
TXN_024804,CUST_02579,11635.26,CARD,FAILED,LIMIT_EXCEEDED,39,17,23,2,CARD,10,Sunday,1
TXN_024814,CUST_06121,9953.77,NETBANKING,FAILED,BANK_TIMEOUT,40,25,18,6,UPI,0,Friday,1
TXN_024832,CUST_03997,1728.89,WALLET,FAILED,OTP_FAILURE,26,3,4,6,UPI,19,Monday,1
TXN_024840,CUST_09884,18930.22,CARD,FAILED,INSUFFICIENT_FUNDS,54,7,4,4,UPI,22,Wednesday,0
TXN_024841,CUST_03975,16927.02,WALLET,FAILED,BANK_SERVER_DOWN,50,24,17,2,CARD,21,Wednesday,0
TXN_024850,CUST_04985,5426.29,CARD,FAILED,INSUFFICIENT_FUNDS,29,23,20,2,UPI,11,Wednesday,0
TXN_024866,CUST_01478,11099.1,WALLET,FAILED,OTP_FAILURE,21,21,5,8,CARD,2,Wednesday,0
TXN_024871,CUST_02643,13995.48,UPI,FAILED,BANK_SERVER_DOWN,31,30,13,3,CARD,12,Wednesday,0
TXN_024872,CUST_06016,23325.36,NETBANKING,FAILED,CARD_DECLINED,36,7,11,4,WALLET,0,Sunday,0
TXN_024877,CUST_00075,743.26,WALLET,FAILED,BANK_TIMEOUT,35,1,3,3,NETBANKING,19,Sunday,0
TXN_024879,CUST_09715,13061.21,NETBANKING,FAILED,BANK_TIMEOUT,27,17,24,10,CARD,20,Monday,1
TXN_024883,CUST_08121,15091.32,UPI,FAILED,LIMIT_EXCEEDED,26,30,17,3,CARD,17,Monday,0
TXN_024903,CUST_01628,17648.89,NETBANKING,FAILED,BANK_TIMEOUT,32,30,12,10,UPI,6,Sunday,1
TXN_024910,CUST_07207,24688.0,UPI,FAILED,LIMIT_EXCEEDED,34,28,13,1,WALLET,4,Monday,1
TXN_024925,CUST_02459,1864.56,CARD,FAILED,CARD_DECLINED,28,26,3,1,CARD,1,Sunday,0
TXN_024927,CUST_07566,13318.31,WALLET,FAILED,BANK_TIMEOUT,42,15,13,10,WALLET,6,Monday,1
TXN_024932,CUST_07325,13005.28,UPI,FAILED,BANK_TIMEOUT,22,13,8,5,WALLET,20,Monday,0
TXN_024935,CUST_09944,10352.76,WALLET,FAILED,OTP_FAILURE,53,25,21,2,WALLET,19,Monday,1
TXN_024938,CUST_05133,2570.45,NETBANKING,FAILED,BANK_SERVER_DOWN,44,28,2,8,CARD,6,Monday,0
TXN_024941,CUST_09638,24398.71,CARD,FAILED,BANK_TIMEOUT,19,15,14,7,NETBANKING,4,Wednesday,0
TXN_024958,CUST_05163,11736.15,UPI,FAILED,CARD_DECLINED,55,7,19,2,CARD,21,Saturday,1
TXN_024963,CUST_09818,4084.03,CARD,FAILED,NETWORK_ERROR,52,5,18,8,UPI,15,Friday,1
TXN_024971,CUST_05074,2359.23,NETBANKING,FAILED,CARD_DECLINED,50,11,17,4,UPI,2,Thursday,0
TXN_024978,CUST_01847,24396.16,WALLET,FAILED,CARD_DECLINED,60,26,25,5,NETBANKING,18,Friday,0
TXN_024979,CUST_03654,4259.74,NETBANKING,FAILED,LIMIT_EXCEEDED,46,30,2,10,NETBANKING,22,Friday,0
TXN_024986,CUST_07602,24324.88,NETBANKING,FAILED,OTP_FAILURE,34,5,20,7,CARD,11,Tuesday,1
TXN_025002,CUST_02845,10981.37,UPI,FAILED,BANK_SERVER_DOWN,42,11,25,7,CARD,21,Wednesday,0
TXN_025006,CUST_05013,20066.24,UPI,FAILED,BANK_TIMEOUT,45,13,9,7,UPI,16,Friday,1
TXN_025007,CUST_08274,720.11,UPI,FAILED,BANK_TIMEOUT,35,7,13,8,UPI,9,Friday,1
TXN_025013,CUST_06498,4618.16,WALLET,FAILED,BANK_TIMEOUT,34,14,25,2,NETBANKING,11,Wednesday,1
TXN_025016,CUST_08635,5106.22,WALLET,FAILED,BANK_SERVER_DOWN,41,4,3,5,CARD,16,Tuesday,0
TXN_025043,CUST_07057,13298.12,UPI,FAILED,BANK_SERVER_DOWN,22,10,25,7,NETBANKING,20,Thursday,0
TXN_025046,CUST_05760,15842.92,UPI,FAILED,LIMIT_EXCEEDED,22,2,12,10,CARD,9,Sunday,0
TXN_025058,CUST_06735,2624.6,UPI,FAILED,BANK_SERVER_DOWN,34,28,10,0,NETBANKING,15,Sunday,0
TXN_025059,CUST_02642,10762.01,UPI,FAILED,OTP_FAILURE,21,6,16,9,NETBANKING,13,Thursday,0
TXN_025062,CUST_03985,17235.91,WALLET,FAILED,BANK_TIMEOUT,48,13,6,1,CARD,21,Wednesday,1
TXN_025065,CUST_00630,6264.56,CARD,FAILED,BANK_TIMEOUT,35,29,2,5,NETBANKING,4,Thursday,1
TXN_025069,CUST_02588,15006.49,CARD,FAILED,LIMIT_EXCEEDED,27,3,2,0,CARD,16,Tuesday,0
TXN_025085,CUST_02506,5913.04,CARD,FAILED,OTP_FAILURE,37,26,13,5,WALLET,6,Thursday,0
TXN_025087,CUST_05803,13320.19,UPI,FAILED,INSUFFICIENT_FUNDS,52,28,10,6,CARD,7,Wednesday,0
TXN_025091,CUST_01622,23785.74,UPI,FAILED,BANK_SERVER_DOWN,18,28,21,8,WALLET,23,Wednesday,0
TXN_025092,CUST_09751,12056.15,UPI,FAILED,INSUFFICIENT_FUNDS,28,22,18,5,NETBANKING,18,Monday,0
TXN_025095,CUST_03099,8598.56,NETBANKING,FAILED,NETWORK_ERROR,33,11,6,5,CARD,12,Wednesday,1
TXN_025104,CUST_01571,14858.12,UPI,FAILED,OTP_FAILURE,40,13,4,9,CARD,12,Sunday,0
TXN_025110,CUST_01876,2620.69,CARD,FAILED,LIMIT_EXCEEDED,24,21,22,6,NETBANKING,23,Saturday,0
TXN_025116,CUST_03155,5208.78,UPI,FAILED,CARD_DECLINED,19,17,9,0,CARD,11,Wednesday,0
TXN_025119,CUST_05049,19413.58,NETBANKING,FAILED,OTP_FAILURE,23,10,11,3,UPI,13,Friday,0
TXN_025128,CUST_09358,18756.99,NETBANKING,FAILED,INSUFFICIENT_FUNDS,21,7,22,10,WALLET,14,Friday,0
TXN_025133,CUST_01875,3841.11,NETBANKING,FAILED,INSUFFICIENT_FUNDS,57,27,22,2,CARD,10,Friday,0
TXN_025140,CUST_04744,10643.01,NETBANKING,FAILED,NETWORK_ERROR,59,16,19,2,CARD,14,Sunday,1
TXN_025145,CUST_00991,9276.59,CARD,FAILED,NETWORK_ERROR,41,30,17,2,UPI,7,Friday,1
TXN_025146,CUST_05884,11775.67,NETBANKING,FAILED,NETWORK_ERROR,33,14,11,0,UPI,12,Wednesday,0
TXN_025148,CUST_01358,20007.86,CARD,FAILED,INSUFFICIENT_FUNDS,25,3,18,0,NETBANKING,13,Sunday,0
TXN_025157,CUST_00784,2942.59,NETBANKING,FAILED,CARD_DECLINED,54,15,17,9,CARD,8,Tuesday,1
TXN_025159,CUST_04223,24906.34,CARD,FAILED,NETWORK_ERROR,57,10,9,5,UPI,6,Monday,0
TXN_025163,CUST_04507,18995.4,CARD,FAILED,LIMIT_EXCEEDED,25,24,9,8,CARD,6,Monday,0
TXN_025182,CUST_06380,3942.38,WALLET,FAILED,CARD_DECLINED,58,22,10,8,NETBANKING,18,Monday,1
TXN_025190,CUST_02637,23805.49,UPI,FAILED,BANK_SERVER_DOWN,32,14,6,9,CARD,3,Monday,0
TXN_025204,CUST_06627,11906.08,CARD,FAILED,BANK_TIMEOUT,42,4,20,9,WALLET,6,Tuesday,0
TXN_025210,CUST_06452,24270.73,UPI,FAILED,LIMIT_EXCEEDED,20,10,21,4,NETBANKING,10,Thursday,0
TXN_025212,CUST_09963,2577.65,CARD,FAILED,INSUFFICIENT_FUNDS,33,18,16,9,CARD,15,Monday,0
TXN_025222,CUST_02356,5910.8,NETBANKING,FAILED,NETWORK_ERROR,20,19,14,8,CARD,21,Saturday,1
TXN_025226,CUST_05336,20996.21,CARD,FAILED,CARD_DECLINED,33,28,22,3,NETBANKING,8,Wednesday,0
TXN_025247,CUST_09855,21088.93,WALLET,FAILED,CARD_DECLINED,58,12,20,3,CARD,3,Friday,0
TXN_025250,CUST_08562,9887.67,CARD,FAILED,NETWORK_ERROR,43,29,18,8,CARD,4,Wednesday,1
TXN_025265,CUST_07779,2765.14,UPI,FAILED,CARD_DECLINED,32,6,13,10,CARD,20,Wednesday,0
TXN_025266,CUST_09685,5243.36,WALLET,FAILED,BANK_TIMEOUT,57,30,5,8,NETBANKING,16,Thursday,0
TXN_025273,CUST_09037,24582.89,CARD,FAILED,CARD_DECLINED,31,4,20,3,WALLET,12,Wednesday,0
TXN_025278,CUST_06278,19787.95,NETBANKING,FAILED,LIMIT_EXCEEDED,45,24,5,2,UPI,16,Tuesday,0
TXN_025283,CUST_02402,1102.95,CARD,FAILED,INSUFFICIENT_FUNDS,18,30,12,1,NETBANKING,6,Saturday,1
TXN_025285,CUST_06177,11297.39,WALLET,FAILED,CARD_DECLINED,46,4,6,9,CARD,3,Wednesday,0
TXN_025299,CUST_06137,5427.27,CARD,FAILED,OTP_FAILURE,40,22,6,6,UPI,23,Wednesday,0
TXN_025301,CUST_02980,14111.97,NETBANKING,FAILED,BANK_SERVER_DOWN,31,20,16,2,UPI,13,Sunday,0
TXN_025304,CUST_00911,7750.59,UPI,FAILED,CARD_DECLINED,46,9,6,10,CARD,18,Sunday,0
TXN_025310,CUST_05470,11262.24,CARD,FAILED,INSUFFICIENT_FUNDS,42,24,7,0,NETBANKING,15,Tuesday,0
TXN_025314,CUST_03438,5605.97,WALLET,FAILED,NETWORK_ERROR,55,5,6,8,WALLET,22,Monday,0
TXN_025319,CUST_07683,16549.73,UPI,FAILED,BANK_SERVER_DOWN,46,26,19,1,WALLET,5,Wednesday,1
TXN_025336,CUST_03935,22871.15,NETBANKING,FAILED,BANK_TIMEOUT,23,29,3,1,UPI,11,Tuesday,0
TXN_025345,CUST_01831,17432.22,CARD,FAILED,NETWORK_ERROR,32,11,11,3,CARD,19,Friday,0
TXN_025358,CUST_00610,7537.9,WALLET,FAILED,LIMIT_EXCEEDED,20,9,25,0,WALLET,5,Thursday,1
TXN_025372,CUST_09690,22344.72,WALLET,FAILED,CARD_DECLINED,28,3,2,5,UPI,17,Tuesday,0
TXN_025373,CUST_02381,3735.02,NETBANKING,FAILED,BANK_TIMEOUT,59,15,6,10,WALLET,0,Saturday,1
TXN_025381,CUST_03058,3327.56,NETBANKING,FAILED,OTP_FAILURE,34,18,22,1,WALLET,21,Sunday,0
TXN_025393,CUST_01018,24961.22,WALLET,FAILED,BANK_SERVER_DOWN,41,28,3,5,UPI,0,Thursday,0
TXN_025397,CUST_03323,23937.78,UPI,FAILED,INSUFFICIENT_FUNDS,41,3,2,9,NETBANKING,18,Wednesday,0
TXN_025413,CUST_01177,12613.16,CARD,FAILED,BANK_SERVER_DOWN,43,7,6,5,CARD,6,Friday,0
TXN_025423,CUST_06221,10853.12,CARD,FAILED,LIMIT_EXCEEDED,46,30,15,1,WALLET,8,Saturday,0
TXN_025426,CUST_02354,8011.5,WALLET,FAILED,NETWORK_ERROR,42,5,18,7,CARD,19,Monday,1
TXN_025442,CUST_03204,20704.0,UPI,FAILED,OTP_FAILURE,18,25,24,2,NETBANKING,4,Saturday,0
TXN_025443,CUST_02332,163.48,CARD,FAILED,LIMIT_EXCEEDED,25,24,22,9,WALLET,8,Friday,1
TXN_025446,CUST_07917,933.99,NETBANKING,FAILED,BANK_TIMEOUT,20,13,6,10,NETBANKING,3,Friday,1
TXN_025448,CUST_04322,23288.88,CARD,FAILED,OTP_FAILURE,34,6,2,2,UPI,23,Tuesday,0
TXN_025452,CUST_07693,11327.49,WALLET,FAILED,INSUFFICIENT_FUNDS,34,4,16,9,UPI,13,Saturday,0
TXN_025464,CUST_00364,10130.5,NETBANKING,FAILED,LIMIT_EXCEEDED,29,15,8,6,UPI,18,Thursday,0
TXN_025469,CUST_01277,12388.77,WALLET,FAILED,BANK_TIMEOUT,48,15,7,10,CARD,19,Monday,1
TXN_025472,CUST_07638,18443.68,CARD,FAILED,OTP_FAILURE,58,19,16,0,NETBANKING,2,Friday,1
TXN_025475,CUST_01373,18125.04,NETBANKING,FAILED,INSUFFICIENT_FUNDS,49,10,25,2,CARD,9,Saturday,0
TXN_025481,CUST_06848,13681.73,WALLET,FAILED,BANK_SERVER_DOWN,35,9,15,9,UPI,20,Friday,0
TXN_025489,CUST_07145,23555.79,WALLET,FAILED,LIMIT_EXCEEDED,38,2,20,2,UPI,1,Tuesday,0
TXN_025490,CUST_06819,1606.42,CARD,FAILED,LIMIT_EXCEEDED,53,3,14,10,UPI,9,Saturday,1
TXN_025494,CUST_06664,14280.6,UPI,FAILED,OTP_FAILURE,58,19,15,10,CARD,3,Sunday,0
TXN_025521,CUST_05494,3447.04,CARD,FAILED,BANK_TIMEOUT,23,21,7,8,NETBANKING,6,Saturday,1
TXN_025523,CUST_01149,17339.21,WALLET,FAILED,LIMIT_EXCEEDED,51,27,13,4,WALLET,21,Tuesday,1
TXN_025524,CUST_05358,10188.43,NETBANKING,FAILED,BANK_TIMEOUT,41,19,15,0,CARD,5,Thursday,1
TXN_025526,CUST_03122,13385.28,UPI,FAILED,CARD_DECLINED,35,1,11,6,UPI,11,Monday,0
TXN_025530,CUST_05015,21054.31,NETBANKING,FAILED,LIMIT_EXCEEDED,24,14,6,7,WALLET,3,Monday,0
TXN_025535,CUST_08517,17221.36,WALLET,FAILED,BANK_SERVER_DOWN,47,11,22,10,UPI,19,Monday,0
TXN_025537,CUST_07638,17351.91,CARD,FAILED,LIMIT_EXCEEDED,58,19,16,0,NETBANKING,23,Wednesday,1
TXN_025540,CUST_01966,17032.04,NETBANKING,FAILED,LIMIT_EXCEEDED,29,29,2,2,UPI,21,Tuesday,0
TXN_025544,CUST_01454,4123.03,CARD,FAILED,BANK_SERVER_DOWN,39,17,15,5,CARD,12,Monday,0
TXN_025545,CUST_00011,16546.59,UPI,FAILED,BANK_SERVER_DOWN,33,30,22,7,WALLET,21,Wednesday,0
TXN_025557,CUST_05214,14653.54,WALLET,FAILED,BANK_SERVER_DOWN,51,2,8,6,WALLET,14,Saturday,1
TXN_025558,CUST_08266,11882.24,WALLET,FAILED,INSUFFICIENT_FUNDS,58,10,19,10,CARD,21,Tuesday,0
TXN_025563,CUST_03032,14082.16,WALLET,FAILED,CARD_DECLINED,35,19,6,7,CARD,11,Monday,0
TXN_025568,CUST_04997,24013.43,NETBANKING,FAILED,OTP_FAILURE,47,19,19,6,CARD,21,Thursday,1
TXN_025577,CUST_07409,8277.66,CARD,FAILED,INSUFFICIENT_FUNDS,23,18,2,9,NETBANKING,1,Wednesday,0
TXN_025580,CUST_09074,5526.67,NETBANKING,FAILED,INSUFFICIENT_FUNDS,44,18,4,3,CARD,22,Sunday,0
TXN_025595,CUST_08108,4113.57,NETBANKING,FAILED,NETWORK_ERROR,23,15,21,1,CARD,3,Wednesday,1
TXN_025603,CUST_06649,17327.99,CARD,FAILED,BANK_SERVER_DOWN,30,4,20,0,WALLET,19,Tuesday,0
TXN_025605,CUST_00420,22677.4,NETBANKING,FAILED,NETWORK_ERROR,32,3,19,1,CARD,12,Wednesday,0
TXN_025618,CUST_00208,2172.32,CARD,FAILED,CARD_DECLINED,45,9,2,1,UPI,18,Tuesday,1
TXN_025625,CUST_00995,11991.37,CARD,FAILED,NETWORK_ERROR,57,6,12,4,NETBANKING,17,Friday,1
TXN_025632,CUST_06667,5166.62,CARD,FAILED,BANK_TIMEOUT,47,25,19,3,UPI,13,Tuesday,1
TXN_025633,CUST_04891,21384.05,WALLET,FAILED,OTP_FAILURE,36,1,11,8,WALLET,0,Saturday,1
TXN_025642,CUST_04333,12776.08,CARD,FAILED,INSUFFICIENT_FUNDS,21,21,14,2,NETBANKING,11,Friday,0
TXN_025645,CUST_02862,24596.57,CARD,FAILED,BANK_TIMEOUT,18,25,2,10,UPI,21,Sunday,0
TXN_025646,CUST_01990,24379.08,NETBANKING,FAILED,NETWORK_ERROR,19,7,20,10,CARD,12,Wednesday,0
TXN_025652,CUST_07489,7276.56,NETBANKING,FAILED,NETWORK_ERROR,26,16,25,2,NETBANKING,1,Friday,0
TXN_025667,CUST_09428,8550.44,UPI,FAILED,INSUFFICIENT_FUNDS,51,11,11,6,WALLET,19,Sunday,0
TXN_025669,CUST_09525,10579.47,NETBANKING,FAILED,BANK_SERVER_DOWN,58,17,13,0,WALLET,21,Saturday,0
TXN_025670,CUST_00099,11457.98,UPI,FAILED,NETWORK_ERROR,27,4,17,3,CARD,2,Friday,1
TXN_025680,CUST_07658,6300.56,NETBANKING,FAILED,BANK_SERVER_DOWN,35,16,17,8,CARD,2,Saturday,0
TXN_025681,CUST_09821,3575.44,UPI,FAILED,INSUFFICIENT_FUNDS,41,2,15,0,WALLET,14,Monday,0
TXN_025684,CUST_03326,3796.26,NETBANKING,FAILED,INSUFFICIENT_FUNDS,51,23,18,9,WALLET,2,Wednesday,0
TXN_025688,CUST_04712,4811.07,UPI,FAILED,OTP_FAILURE,25,25,7,6,WALLET,8,Sunday,0
TXN_025690,CUST_02670,1368.51,CARD,FAILED,BANK_SERVER_DOWN,36,23,6,10,CARD,15,Friday,0
TXN_025697,CUST_04358,24231.41,NETBANKING,FAILED,NETWORK_ERROR,27,17,20,4,WALLET,5,Friday,0
TXN_025701,CUST_03949,7066.92,CARD,FAILED,BANK_SERVER_DOWN,30,15,3,10,WALLET,19,Monday,0
TXN_025702,CUST_08920,9863.53,UPI,FAILED,BANK_SERVER_DOWN,28,30,1,5,CARD,11,Friday,0
TXN_025712,CUST_08163,14381.28,NETBANKING,FAILED,NETWORK_ERROR,21,15,18,5,UPI,3,Friday,0
TXN_025719,CUST_02332,14335.0,CARD,FAILED,NETWORK_ERROR,25,24,22,9,WALLET,2,Friday,1
TXN_025721,CUST_08801,6892.07,CARD,FAILED,BANK_SERVER_DOWN,49,16,13,9,UPI,10,Tuesday,0
TXN_025724,CUST_03549,20483.79,WALLET,FAILED,LIMIT_EXCEEDED,39,29,1,3,UPI,12,Sunday,0
TXN_025732,CUST_06672,766.46,NETBANKING,FAILED,OTP_FAILURE,47,4,12,0,UPI,16,Monday,0
TXN_025736,CUST_02153,5080.52,NETBANKING,FAILED,INSUFFICIENT_FUNDS,44,10,10,4,NETBANKING,20,Tuesday,0
TXN_025773,CUST_09259,22611.76,CARD,FAILED,OTP_FAILURE,58,9,3,10,NETBANKING,15,Thursday,0
TXN_025777,CUST_04379,1537.49,NETBANKING,FAILED,CARD_DECLINED,23,12,17,10,WALLET,15,Thursday,0
TXN_025784,CUST_08869,20737.94,WALLET,FAILED,CARD_DECLINED,31,28,11,0,NETBANKING,9,Thursday,1
TXN_025786,CUST_04677,14639.01,NETBANKING,FAILED,BANK_TIMEOUT,53,18,24,1,UPI,17,Tuesday,1
TXN_025801,CUST_00226,10550.51,UPI,FAILED,INSUFFICIENT_FUNDS,31,4,1,0,WALLET,20,Monday,0
TXN_025807,CUST_01676,4713.06,WALLET,FAILED,CARD_DECLINED,36,3,7,2,WALLET,6,Monday,0
TXN_025819,CUST_03844,4428.54,WALLET,FAILED,NETWORK_ERROR,50,18,17,2,CARD,4,Friday,1
TXN_025823,CUST_05196,22316.09,CARD,FAILED,NETWORK_ERROR,22,23,18,0,UPI,11,Sunday,0
TXN_025824,CUST_04348,13229.37,WALLET,FAILED,OTP_FAILURE,44,7,22,5,CARD,14,Thursday,1
TXN_025825,CUST_04382,21600.69,CARD,FAILED,BANK_TIMEOUT,60,14,9,2,WALLET,5,Thursday,0
TXN_025828,CUST_08508,11044.06,CARD,FAILED,CARD_DECLINED,46,1,12,8,UPI,8,Sunday,0
TXN_025832,CUST_04537,13571.0,NETBANKING,FAILED,NETWORK_ERROR,22,15,5,5,NETBANKING,16,Wednesday,1
TXN_025833,CUST_08491,12032.21,UPI,FAILED,CARD_DECLINED,45,6,9,0,UPI,3,Saturday,0
TXN_025841,CUST_00051,16055.73,WALLET,FAILED,CARD_DECLINED,24,23,20,7,NETBANKING,17,Sunday,0
TXN_025849,CUST_02807,8735.62,CARD,FAILED,NETWORK_ERROR,60,21,25,4,WALLET,4,Friday,0
TXN_025851,CUST_08971,22546.35,CARD,FAILED,INSUFFICIENT_FUNDS,41,27,7,6,NETBANKING,19,Monday,0
TXN_025855,CUST_02560,9209.13,UPI,FAILED,OTP_FAILURE,44,28,16,4,CARD,18,Sunday,0
TXN_025858,CUST_09595,1406.5,CARD,FAILED,BANK_SERVER_DOWN,30,13,10,9,NETBANKING,3,Thursday,1
TXN_025861,CUST_07594,21181.9,UPI,FAILED,BANK_SERVER_DOWN,55,9,3,1,WALLET,20,Wednesday,0
TXN_025863,CUST_01584,4192.33,CARD,FAILED,CARD_DECLINED,54,24,9,7,WALLET,21,Saturday,0
TXN_025872,CUST_02935,22749.73,UPI,FAILED,BANK_SERVER_DOWN,27,14,5,8,UPI,19,Thursday,0
TXN_025873,CUST_01666,4776.89,UPI,FAILED,NETWORK_ERROR,34,2,22,7,WALLET,20,Tuesday,1
TXN_025874,CUST_05527,12416.1,WALLET,FAILED,NETWORK_ERROR,42,25,7,10,UPI,9,Monday,1
TXN_025887,CUST_09082,991.88,UPI,FAILED,OTP_FAILURE,35,22,16,1,WALLET,8,Monday,1
TXN_025899,CUST_06727,23817.8,NETBANKING,FAILED,INSUFFICIENT_FUNDS,37,15,5,8,NETBANKING,15,Wednesday,0
TXN_025903,CUST_07504,4904.78,UPI,FAILED,CARD_DECLINED,31,27,15,3,UPI,5,Tuesday,0
TXN_025904,CUST_00373,3681.54,CARD,FAILED,NETWORK_ERROR,26,18,25,1,NETBANKING,21,Friday,1
TXN_025905,CUST_01593,8488.82,WALLET,FAILED,NETWORK_ERROR,50,17,15,7,CARD,17,Tuesday,0
TXN_025907,CUST_05284,3063.34,WALLET,FAILED,BANK_TIMEOUT,42,27,11,1,WALLET,11,Sunday,1
TXN_025912,CUST_09929,22423.06,WALLET,FAILED,OTP_FAILURE,18,4,5,2,WALLET,14,Thursday,0
